order_id,gender_category,product_line,product_name,size,units_sold,mrp,discount_applied,revenue,order_date,sales_channel,region,profit
3208,Kids,Training,Metcon 7,nan,0.0,6039.8633948635625,0.97,0.0,2025-04-12,Retail,Mumbai,0.0
3209,Women,Training,Flex Trainer,M,2.0,6039.8633948635625,0.17,10026.173235473514,2024-08-20,Retail,Bengaluru,-241.59453579454205
3210,Women,Training,SuperRep Go,M,4.0,6344.63,0.0,25378.52,2024-10-12,Online,Mumbai,3806.778000000002
3211,Women,Lifestyle,Blazer Mid,L,2.0,8346.17,0.82,3004.621200000001,2024-08-02,Retail,Kolkata,-11183.867799999998
3212,Kids,Soccer,Mercurial Superfly,M,4.0,7670.57,0.0,29462.946199999966,2024-10-05,Retail,Kolkata,4602.342000000001
3213,Men,Running,Air Zoom,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2024-12-28,Online,Kolkata,1811.9590184590688
3214,Kids,Lifestyle,Dunk Low,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2024-11-09,Online,Kolkata,1811.9590184590688
3215,Men,Soccer,Phantom GT,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2024-02-20,Online,Kolkata,1811.9590184590688
3216,Men,Basketball,Air Jordan,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2023-08-14,Online,Mumbai,1811.9590184590688
3217,Men,Soccer,Tiempo Legend,6,1.0,4819.75,0.22,3759.41,2025-02-15,Retail,Pune,-337.3774999999996
3218,Men,Running,Air Zoom,6,2.0,4854.18,0.0,9708.36,2024-09-29,Retail,Kolkata,1456.2540000000008
3219,Women,Basketball,Air Jordan,XL,2.0,2277.83,1.04,-182.22640000000013,2025-03-17,Online,Delhi,-4054.5374
3220,Women,Lifestyle,Dunk Low,11,2.0,6039.8633948635625,0.0,12079.726789727123,2025-02-16,Online,Bangalore,1811.9590184590688
3221,Women,Basketball,LeBron 20,nan,2.0,9682.68,0.88,2323.84,2024-09-21,Online,Pune,-14136.716
3222,Kids,Basketball,Air Jordan,XL,-1.0,5300.32,0.0,0.0,2024-10-08,Online,Bangalore,4505.272
3223,Men,Soccer,Mercurial Superfly,M,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Online,Delhi,1811.9590184590688
3224,Women,Soccer,Phantom GT,nan,1.0,9804.641399999999,0.18,8095.35,2025-03-18,Retail,Pune,-296.17299999999886
3225,Kids,Basketball,Kyrie Flytrap,L,2.0,7364.6,0.0,14729.2,2023-12-20,Retail,Kolkata,2209.380000000001
3226,Men,Soccer,Mercurial Superfly,nan,2.0,4585.77,0.0,9171.54,2025-02-12,Retail,Pune,1375.731000000001
3227,Women,Training,ZoomX Invincible,7,1.0,6039.8633948635625,0.2,4831.8907158908505,2024-10-12,Online,Delhi,-301.99316974317753
3228,Kids,Basketball,LeBron 20,XL,2.0,6745.63,0.0,13491.26,2025-04-19,Retail,Bengaluru,2023.6890000000003
3229,Kids,Running,Free RN,nan,2.0,6039.8633948635625,1.0,0.0,2024-08-19,Retail,Pune,-10267.767771268056
3230,Men,Soccer,Phantom GT,XL,2.0,7398.98,0.87,1923.7348,2024-10-12,Retail,Delhi,-10654.5312
3231,Men,Lifestyle,Dunk Low,L,2.0,6406.53,0.9,1281.3059999999996,2024-12-17,Online,Kolkata,-9609.794999999998
3232,Kids,Lifestyle,Air Force 1,nan,0.0,6039.8633948635625,0.0,0.0,2023-11-11,Online,Pune,0.0
3233,Men,Soccer,Phantom GT,M,1.0,4091.68,0.0,4091.68,2025-04-26,Retail,Hyd,613.752
3234,Kids,Soccer,Phantom GT,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2025-05-14,Online,Delhi,1811.9590184590688
3235,Women,Training,SuperRep Go,nan,0.0,6039.8633948635625,0.75,0.0,2024-10-12,Retail,Hyderabad,0.0
3236,Kids,Lifestyle,Blazer Mid,nan,4.0,6039.8633948635625,0.68,7731.0251454253585,2025-07-21,Retail,Hyderbad,-12804.510397110753
3237,Kids,Basketball,LeBron 20,L,3.0,5596.52,0.0,16789.56,2024-08-16,Retail,Mumbai,2518.434000000001
3238,Women,Training,SuperRep Go,XL,1.0,4420.21,0.32,3005.74,2024-10-12,Retail,Mumbai,-751.4385000000002
3239,Men,Running,Pegasus Turbo,XL,-1.0,6039.8633948635625,0.0,0.0,2024-10-12,Retail,Mumbai,5133.883885634028
3240,Kids,Basketball,Zoom Freak,9,-1.0,8776.59,0.0,0.0,2024-05-27,Retail,Hyd,6408.8596649999945
3241,Women,Basketball,LeBron 20,XL,2.0,7477.49,0.0,14954.98,2024-02-12,Retail,Bangalore,2243.2469999999994
3242,Men,Basketball,LeBron 20,L,2.0,9677.18,0.59,7935.287600000001,2024-08-24,Retail,Bengaluru,-8515.918399999999
3243,Men,Lifestyle,Air Force 1,L,3.0,6039.8633948635625,0.0,18119.59018459069,2024-10-25,Retail,Pune,2717.938527688604
3244,Women,Training,Metcon 7,M,0.0,6039.8633948635625,0.0,0.0,2025-03-13,Online,Hyderbad,0.0
3245,Women,Running,React Infinity,L,3.0,6039.8633948635625,0.0,18119.59018459069,2024-05-19,Retail,Pune,2717.938527688604
3246,Men,Running,Air Zoom,7,2.0,7787.74,0.0,15575.48,2025-05-14,Online,Pune,2336.322
3247,Men,Training,ZoomX Invincible,nan,1.0,5888.37,0.0,5888.37,2024-10-12,Online,Mumbai,883.2555000000002
3248,Women,Lifestyle,Blazer Mid,12,0.0,8234.91,0.0,0.0,2024-11-24,Online,Mumbai,0.0
3249,Kids,Lifestyle,Blazer Mid,M,1.0,4738.25,0.0,4738.25,2025-02-25,Online,Bengaluru,710.7375000000002
3250,Women,Lifestyle,Air Force 1,L,2.0,6039.8633948635625,0.0,12079.726789727123,2024-09-18,Online,Pune,1811.9590184590688
3251,Men,Soccer,Premier III,7,-1.0,6735.33,0.0,0.0,2024-01-10,Retail,Kolkata,5725.0305
3252,Men,Basketball,Zoom Freak,10,1.0,6039.8633948635625,0.0,6039.8633948635625,2024-03-26,Online,Mumbai,905.9795092295344
3253,Kids,Running,Air Zoom,10,2.0,6039.8633948635625,0.0,12079.726789727123,2025-04-17,Online,Bangalore,1811.9590184590688
3254,Women,Soccer,Mercurial Superfly,nan,2.0,6039.8633948635625,0.51,5919.066126966291,2024-11-04,Retail,Mumbai,-4348.701644301765
3255,Kids,Basketball,Air Jordan,XL,-1.0,6975.67,0.0,0.0,2025-02-03,Online,Bangalore,5929.3195
3256,Men,Training,SuperRep Go,M,2.0,4814.32,0.0,9628.64,2024-10-12,Retail,Hyderbad,1444.2960000000005
3257,Women,Running,Free RN,7,-1.0,7056.01,0.0,0.0,2025-01-19,Retail,Kolkata,5997.6085
3258,Men,Lifestyle,Dunk Low,M,0.0,6039.8633948635625,0.0,0.0,2024-10-12,Online,Mumbai,0.0
3259,Women,Lifestyle,Air Force 1,6,0.0,7305.78,0.0,0.0,2025-04-07,Retail,Mumbai,0.0
3260,Men,Soccer,Mercurial Superfly,7,1.0,6039.8633948635625,0.0,6039.8633948635625,2025-06-28,Online,Mumbai,905.9795092295344
3261,Men,Basketball,Air Jordan,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2024-11-26,Online,Hyd,1811.9590184590688
3262,Women,Basketball,LeBron 20,6,2.0,6039.8633948635625,0.0,12079.726789727123,2024-12-26,Retail,Bangalore,1811.9590184590688
3263,Women,Running,React Infinity,L,4.0,6039.8633948635625,0.0,24159.45357945425,2025-02-23,Online,Mumbai,3623.9180369181377
3264,Men,Training,Metcon 7,nan,2.0,6039.8633948635625,0.13,10509.362307062598,2025-08-06,Online,Bangalore,241.59453579454205
3265,Women,Soccer,Mercurial Superfly,M,4.0,6039.8633948635625,0.0,24159.45357945425,2024-09-22,Retail,Bangalore,3623.9180369181377
2006,Kids,Training,Flex Trainer,7,3.0,6039.8633948635625,0.0,18119.59018459069,2024-10-12,Retail,Delhi,2717.938527688604
3267,Kids,Lifestyle,Air Force 1,nan,2.0,6039.8633948635625,0.52,5798.26885906902,2025-02-15,Retail,Pune,-4469.498912199037
3268,Men,Soccer,Mercurial Superfly,L,2.0,6039.8633948635625,0.0,12079.726789727123,2025-07-11,Retail,Mumbai,1811.9590184590688
3269,Women,Soccer,Mercurial Superfly,M,2.0,7268.31,0.0,14536.62,2024-12-03,Online,Mumbai,2180.4930000000004
3270,Kids,Lifestyle,Dunk Low,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2025-06-03,Online,Pune,1811.9590184590688
3271,Men,Basketball,LeBron 20,6,2.0,6039.8633948635625,0.0,12079.726789727123,2025-05-18,Retail,Hyderabad,1811.9590184590688
3272,Men,Lifestyle,Blazer Mid,8,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Retail,Hyderbad,1811.9590184590688
3273,Women,Soccer,Phantom GT,M,-1.0,5527.7,0.17,-2960.1968,2024-02-04,Online,Bengaluru,110.55500000000028
3274,Men,Training,SuperRep Go,L,3.0,6031.14,0.15,15379.41,2025-03-05,Retail,Hyderbad,0.0030000000006111
3275,Women,Soccer,Premier III,L,4.0,6039.8633948635625,0.0,24159.45357945425,2025-05-27,Retail,Hyd,3623.9180369181377
2046,Men,Soccer,Tiempo Legend,nan,-1.0,6039.8633948635625,0.0,0.0,2024-09-17,Online,Bangalore,5133.883885634028
3277,Men,Training,SuperRep Go,nan,4.0,6039.8633948635625,0.0,24159.45357945425,2024-09-05,Online,Bengaluru,3623.9180369181377
3278,Kids,Lifestyle,Dunk Low,L,2.0,6039.8633948635625,0.0,12079.726789727123,2025-01-06,Retail,Pune,1811.9590184590688
3279,Kids,Soccer,Mercurial Superfly,XL,4.0,2572.41,0.1,9260.68,2024-11-09,Retail,Delhi,514.4860000000008
3280,Kids,Training,SuperRep Go,XL,-1.0,7709.7,0.0,0.0,2024-10-12,Online,Mumbai,6408.8596649999945
3281,Men,Soccer,Mercurial Superfly,L,2.0,6075.6,0.0,12151.2,2024-10-12,Retail,Pune,1822.6800000000003
3282,Kids,Basketball,Air Jordan,XL,4.0,6039.8633948635625,0.23,18602.77925617977,2024-05-19,Retail,Delhi,-1932.75628635634
3283,Men,Soccer,Premier III,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-18,Online,Mumbai,1811.9590184590688
3284,Women,Running,Free RN,nan,4.0,5776.74,0.0,23106.96,2024-08-20,Online,Kolkata,3466.0440000000017
3285,Men,Training,Metcon 7,XL,4.0,6039.8633948635625,0.0,24159.45357945425,2024-05-10,Online,Hyderabad,3623.9180369181377
3286,Kids,Basketball,LeBron 20,nan,0.0,4323.86,0.0,0.0,2025-01-16,Retail,Hyderbad,0.0
3287,Kids,Running,Free RN,nan,2.0,6039.8633948635625,1.02,-241.5945357945427,2024-10-12,Retail,Mumbai,-10509.362307062598
3288,Kids,Lifestyle,Dunk Low,10,4.0,6039.8633948635625,0.0,24159.45357945425,2024-07-25,Retail,Delhi,3623.9180369181377
3289,Men,Training,Metcon 7,M,-1.0,6039.8633948635625,0.0,0.0,2024-09-13,Online,Pune,5133.883885634028
3290,Kids,Lifestyle,Air Force 1,XL,2.0,7377.71,0.0,14755.42,2024-10-12,Online,Pune,2213.313
3291,Women,Running,Free RN,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Retail,Hyderabad,1811.9590184590688
3292,Women,Training,Metcon 7,M,2.0,6039.8633948635625,0.0,12079.726789727123,2025-05-23,Online,Hyd,1811.9590184590688
3293,Kids,Lifestyle,Blazer Mid,nan,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Online,Kolkata,1811.9590184590688
3294,Women,Basketball,LeBron 20,nan,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Retail,Kolkata,1811.9590184590688
3295,Women,Training,SuperRep Go,10,2.0,2983.6,0.0,5967.2,2024-12-29,Online,Delhi,895.0799999999999
2021,Kids,Running,React Infinity,12,4.0,6039.8633948635625,0.0,24159.45357945425,2024-10-12,Online,Hyderabad,3623.9180369181377
3297,Men,Lifestyle,Air Force 1,L,2.0,5875.99,0.0,11751.98,2025-07-02,Online,Delhi,1762.7970000000005
3298,Men,Training,ZoomX Invincible,nan,4.0,9716.03,0.0,29462.946199999966,2024-10-12,Online,Mumbai,5829.618000000002
3299,Men,Basketball,Kyrie Flytrap,nan,2.0,6039.8633948635625,0.68,3865.5125727126792,2024-10-12,Retail,Bengaluru,-6402.255198555376
3300,Women,Basketball,Air Jordan,L,2.0,6039.8633948635625,0.0,12079.726789727123,2024-12-18,Retail,Bangalore,1811.9590184590688
3301,Women,Lifestyle,Waffle One,L,0.0,4492.46,0.0,0.0,2024-10-12,Retail,Hyderabad,0.0
3302,Women,Soccer,Tiempo Legend,M,2.0,6226.74,0.0,12453.48,2025-05-12,Retail,Pune,1868.0220000000008
3303,Kids,Soccer,Tiempo Legend,9,2.0,6380.5,0.0,12761.0,2024-10-19,Online,Kolkata,1914.15
3304,Women,Running,React Infinity,M,2.0,6039.8633948635625,0.65,4227.904376404494,2024-11-15,Online,Mumbai,-6039.8633948635625
3305,Kids,Running,Free RN,nan,2.0,4216.14,0.0,8432.28,2024-10-17,Retail,Hyd,1264.8420000000006
3306,Kids,Basketball,LeBron 20,L,2.0,6039.8633948635625,0.25,9059.795092295344,2024-07-30,Retail,Mumbai,-1207.972678972712
3307,Women,Soccer,Mercurial Superfly,M,2.0,7127.99,0.0,14255.98,2024-12-08,Online,Mumbai,2138.397000000001
3308,Men,Training,ZoomX Invincible,nan,0.0,6039.8633948635625,0.85,0.0,2025-04-08,Online,Bangalore,0.0
3309,Men,Lifestyle,Air Force 1,nan,2.0,5594.08,0.0,11188.16,2023-09-12,Retail,Hyd,1678.2240000000002
3310,Women,Running,Free RN,M,4.0,6039.8633948635625,0.21,19085.96832776886,2025-04-18,Retail,Kolkata,-1449.5672147672522
3311,Kids,Soccer,Premier III,M,0.0,6039.8633948635625,0.04,0.0,2025-02-05,Online,Delhi,0.0
3312,Women,Basketball,Zoom Freak,M,1.0,8069.3,0.0,8069.3,2025-05-25,Retail,Pune,1210.3950000000004
3313,Kids,Basketball,Kyrie Flytrap,8,0.0,9460.52,0.0,0.0,2024-10-12,Retail,Hyderbad,0.0
3314,Men,Training,ZoomX Invincible,9,2.0,7050.14,0.0,14100.28,2024-10-12,Retail,Hyd,2115.0420000000013
3315,Women,Training,Metcon 7,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Retail,Bangalore,1811.9590184590688
3316,Women,Running,React Infinity,L,2.0,6039.8633948635625,1.02,-241.5945357945427,2024-04-25,Online,Bengaluru,-10509.362307062598
3317,Kids,Basketball,Air Jordan,10,3.0,6039.8633948635625,0.0,18119.59018459069,2024-10-12,Online,Hyderbad,2717.938527688604
3318,Men,Training,Flex Trainer,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2025-04-11,Online,Delhi,1811.9590184590688
3319,Women,Running,Air Zoom,XL,2.0,6109.1,0.37,7697.466,2024-09-28,Retail,Mumbai,-2688.004000000001
3320,Kids,Basketball,Air Jordan,nan,2.0,8046.47,0.05,15288.293,2024-09-12,Online,Kolkata,1609.294
3321,Kids,Soccer,Tiempo Legend,M,4.0,4986.67,1.07,-1396.27,2025-01-15,Retail,Mumbai,-18350.948
3322,Men,Training,Metcon 7,M,2.0,6039.8633948635625,0.0,12079.726789727123,2023-08-28,Online,Hyderabad,1811.9590184590688
3323,Men,Running,Air Zoom,nan,-1.0,8130.74,0.07,-2960.1968,2024-01-01,Retail,Delhi,-650.4610000000002
3324,Women,Lifestyle,Dunk Low,nan,2.0,6039.8633948635625,0.0,12079.726789727123,2024-08-17,Retail,Hyderabad,1811.9590184590688
3325,Kids,Basketball,LeBron 20,L,2.0,6039.8633948635625,0.0,12079.726789727123,2024-11-06,Online,Hyderabad,1811.9590184590688
3326,Men,Training,SuperRep Go,M,2.0,6039.8633948635625,0.88,1449.5672147672549,2025-05-30,Online,Mumbai,-8818.2005565008
3327,Men,Training,Flex Trainer,12,3.0,6039.8633948635625,0.0,18119.59018459069,2025-10-03,Online,Bengaluru,2717.938527688604
3328,Women,Soccer,Phantom GT,nan,-1.0,6039.8633948635625,0.25,0.0,2024-09-20,Online,Pune,5133.883885634028
3329,Kids,Training,ZoomX Invincible,M,2.0,6039.8633948635625,0.0,12079.726789727123,2024-04-28,Retail,Kolkata,1811.9590184590688
3330,Women,Training,Metcon 7,M,-1.0,6039.8633948635625,0.85,0.0,2024-10-12,Online,Kolkata,5133.883885634028
3331,Kids,Soccer,Phantom GT,L,-1.0,9040.55,0.0,0.0,2024-10-12,Retail,Mumbai,6408.8596649999945
3332,Men,Training,SuperRep Go,L,2.0,3106.54,0.0,6213.08,2024-10-12,Retail,Pune,931.9620000000004
3333,Kids,Training,SuperRep Go,L,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Retail,Kolkata,1811.9590184590688
3334,Kids,Soccer,Tiempo Legend,L,3.0,2471.71,0.0,7415.13,2023-11-14,Online,Mumbai,1112.2694999999994
3335,Men,Soccer,Premier III,nan,2.0,3138.53,0.0,6277.06,2024-08-17,Retail,Delhi,941.5590000000002
3336,Kids,Running,React Infinity,XL,2.0,4334.53,0.0,8669.06,2025-03-31,Online,Hyd,1300.3590000000004
3337,Men,Training,ZoomX Invincible,L,4.0,6039.8633948635625,0.0,24159.45357945425,2024-10-10,Online,Delhi,3623.9180369181377
3338,Women,Training,ZoomX Invincible,L,2.0,6039.8633948635625,1.22,-2899.1344295345098,2025-09-06,Online,Kolkata,-13166.902200802566
3339,Men,Lifestyle,Air Force 1,nan,2.0,6656.01,0.0,13312.02,2025-05-15,Retail,Delhi,1996.803
3340,Kids,Soccer,Premier III,M,3.0,3248.74,0.0,9746.22,2024-12-29,Retail,Mumbai,1461.933000000001
3341,Kids,Training,Metcon 7,8,3.0,8387.99,0.0,25163.97,2024-03-23,Online,Bangalore,3774.595500000003
2037,Women,Lifestyle,Dunk Low,12,4.0,6039.8633948635625,1.22,-2960.1968,2025-04-11,Online,Delhi,-18604.10832861797
3343,Kids,Basketball,Air Jordan,L,3.0,9405.77,0.0,28217.31,2024-12-11,Retail,Hyderbad,4232.5965
3344,Kids,Soccer,Mercurial Superfly,12,2.0,8217.37,1.06,-986.084400000001,2025-06-24,Retail,Hyderbad,-14955.613400000002
2048,Men,Lifestyle,Blazer Mid,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Online,Bangalore,1811.9590184590688
3346,Kids,Training,SuperRep Go,12,4.0,6039.8633948635625,0.15,20535.535542536112,2024-10-12,Retail,Delhi,0.0
3347,Men,Training,ZoomX Invincible,L,2.0,4389.44,0.0,8778.88,2024-10-12,Online,Mumbai,1316.8320000000003
3348,Women,Soccer,Mercurial Superfly,9,2.0,2186.9894000000004,0.0,4229.72,2024-09-26,Online,Hyd,634.4580000000001
3349,Men,Training,ZoomX Invincible,M,0.0,8180.92,1.22,0.0,2024-10-12,Retail,Hyderabad,0.0
3350,Women,Basketball,Zoom Freak,L,2.0,6039.8633948635625,0.48,6281.457930658105,2025-05-28,Online,Bangalore,-3986.309840609951
3351,Men,Training,SuperRep Go,nan,2.0,5319.24,0.48,5532.0096,2024-10-12,Online,Kolkata,-3510.6983999999984
3352,Women,Training,SuperRep Go,9,2.0,6622.41,0.23,10198.5114,2025-03-01,Retail,Pune,-1059.5856000000003
2028,Men,Basketball,Kyrie Flytrap,7,4.0,2824.55,0.0,11298.2,2024-10-12,Online,Delhi,1694.7299999999996
3354,Men,Lifestyle,Dunk Low,L,2.0,6039.8633948635625,0.4,7247.836073836274,2024-01-11,Retail,Kolkata,-3019.9316974317817
3355,Kids,Basketball,LeBron 20,6,0.0,7781.4,1.14,0.0,2025-01-16,Online,Pune,0.0
3356,Women,Soccer,Tiempo Legend,M,4.0,6039.8633948635625,0.0,24159.45357945425,2025-03-13,Online,Mumbai,3623.9180369181377
3357,Kids,Training,Flex Trainer,M,4.0,6206.45,0.5,12412.9,2025-04-05,Online,Delhi,-8689.03
3358,Men,Basketball,Kyrie Flytrap,M,2.0,6039.8633948635625,0.43,6885.444270144462,2024-08-01,Online,Hyd,-3382.323501123594
3359,Kids,Basketball,LeBron 20,nan,2.0,9362.81,1.16,-2960.1968,2024-01-09,Retail,Mumbai,-18604.10832861797
3360,Women,Training,Metcon 7,M,4.0,6039.8633948635625,0.06,22709.886364686998,2024-07-31,Online,Bangalore,2174.350822150882
3361,Women,Basketball,LeBron 20,XL,0.0,6039.8633948635625,0.0,0.0,2024-10-12,Retail,Bengaluru,0.0
3362,Men,Lifestyle,Air Force 1,L,2.0,6039.8633948635625,0.0,12079.726789727123,2024-03-10,Retail,Delhi,1811.9590184590688
3363,Women,Basketball,Kyrie Flytrap,nan,3.0,6039.8633948635625,0.6,7247.836073836275,2025-02-18,Online,Bengaluru,-8153.815583065809
3364,Kids,Soccer,Premier III,M,2.0,6039.8633948635625,0.24,9180.592360192615,2024-11-09,Online,Pune,-1087.175411075441
3365,Kids,Running,Air Zoom,M,2.0,6039.8633948635625,0.95,603.9863394863568,2024-10-12,Retail,Pune,-9663.7814317817
3366,Men,Basketball,LeBron 20,M,2.0,6039.8633948635625,0.0,12079.726789727123,2024-12-15,Retail,Pune,1811.9590184590688
2029,Kids,Training,Metcon 7,L,2.0,6548.87,0.2,10478.192,2024-11-20,Online,Kolkata,-654.8869999999988
3368,Women,Training,Flex Trainer,M,2.0,6039.8633948635625,0.0,12079.726789727123,2025-04-14,Retail,Delhi,1811.9590184590688
3369,Men,Running,React Infinity,L,2.0,5103.34,0.05,9696.346,2024-09-27,Online,Kolkata,1020.6679999999996
3370,Women,Basketball,Air Jordan,XL,2.0,3328.45,0.0,6656.9,2025-07-05,Retail,Bengaluru,998.535
3371,Men,Training,Flex Trainer,XL,1.0,2636.01,0.0,2636.01,2025-04-26,Retail,Delhi,395.4015
3372,Kids,Basketball,Kyrie Flytrap,M,2.0,6039.8633948635625,0.77,2778.3371616372383,2025-02-24,Online,Delhi,-7489.430609630817
3373,Kids,Training,SuperRep Go,8,2.0,6039.8633948635625,0.76,2899.1344295345098,2024-10-12,Retail,Pune,-7368.633341733546
3374,Men,Training,Flex Trainer,M,4.0,4500.96,0.0,18003.84,2024-12-16,Online,Pune,2700.576000000001
3375,Kids,Running,Free RN,M,0.0,2186.9894000000004,0.0,0.0,2024-11-22,Online,Bangalore,0.0
3376,Kids,Soccer,Phantom GT,6,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Retail,Kolkata,1811.9590184590688
3377,Men,Basketball,Kyrie Flytrap,M,0.0,6039.8633948635625,0.38,0.0,2024-10-12,Online,Hyderbad,0.0
3378,Kids,Soccer,Phantom GT,XL,1.0,3642.74,0.0,3642.74,2024-10-12,Online,Kolkata,546.4110000000001
3379,Men,Basketball,Air Jordan,nan,2.0,5000.49,0.86,1400.14,2024-10-23,Retail,Pune,-7100.692999999998
3380,Women,Basketball,Kyrie Flytrap,nan,2.0,2557.29,0.0,5114.58,2024-10-12,Online,Mumbai,767.1869999999999
3381,Men,Training,ZoomX Invincible,nan,1.0,6039.8633948635625,0.0,6039.8633948635625,2024-02-23,Retail,Mumbai,905.9795092295344
3382,Men,Basketball,LeBron 20,XL,2.0,9187.23,0.0,18374.46,2025-10-01,Retail,Hyd,2756.169
3383,Women,Lifestyle,Air Force 1,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2024-12-08,Retail,Bangalore,1811.9590184590688
3384,Women,Basketball,Air Jordan,10,2.0,6039.8633948635625,0.27,8818.2005565008,2025-07-22,Retail,Bengaluru,-1449.5672147672558
3385,Men,Training,ZoomX Invincible,nan,2.0,9019.91,0.0,18039.82,2025-03-21,Online,Hyd,2705.973
3386,Women,Soccer,Phantom GT,8,2.0,9212.82,1.09,-1658.3076000000017,2024-10-16,Retail,Hyd,-17320.1016
3387,Men,Soccer,Phantom GT,10,4.0,6039.8633948635625,1.07,-1691.161750561799,2025-06-21,Retail,Bengaluru,-18604.10832861797
3388,Women,Running,Free RN,7,2.0,4042.33,0.0,8084.66,2025-03-05,Online,Pune,1212.6990000000003
3389,Women,Running,Air Zoom,M,3.0,9764.91,0.0,29294.73,2025-04-04,Online,Mumbai,4394.209500000001
2044,Kids,Soccer,Premier III,XL,3.0,2186.9894000000004,0.81,1179.3,2024-10-12,Retail,Delhi,-4096.522499999999
3391,Women,Soccer,Mercurial Superfly,M,2.0,6039.8633948635625,0.0,12079.726789727123,2023-11-14,Retail,Hyderbad,1811.9590184590688
3392,Kids,Lifestyle,Dunk Low,nan,-1.0,6039.8633948635625,0.0,0.0,2024-10-12,Online,Pune,5133.883885634028
3393,Kids,Basketball,Air Jordan,M,2.0,6039.8633948635625,0.68,3865.5125727126792,2025-06-08,Online,Bangalore,-6402.255198555376
3394,Kids,Lifestyle,Dunk Low,XL,1.0,6039.8633948635625,0.0,6039.8633948635625,2024-11-03,Online,Hyderbad,905.9795092295344
3395,Women,Running,Free RN,L,3.0,6039.8633948635625,0.0,18119.59018459069,2025-01-15,Online,Mumbai,2717.938527688604
3396,Kids,Running,Free RN,L,2.0,6325.01,0.0,12650.02,2024-10-12,Retail,Bangalore,1897.5030000000008
3397,Women,Lifestyle,Dunk Low,M,2.0,9804.641399999999,0.0,19945.62,2024-10-12,Online,Mumbai,2991.8430000000008
3398,Men,Basketball,LeBron 20,XL,2.0,2186.9894000000004,0.0,4164.98,2023-08-27,Retail,Kolkata,624.7469999999998
3399,Women,Basketball,LeBron 20,6,2.0,4507.45,0.0,9014.9,2025-11-02,Online,Hyd,1352.2350000000006
3400,Kids,Lifestyle,Waffle One,M,2.0,6039.8633948635625,0.23,9301.389628089886,2024-11-10,Retail,Hyderbad,-966.37814317817
3401,Kids,Basketball,Zoom Freak,M,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-12,Retail,Kolkata,1811.9590184590688
3402,Women,Running,Pegasus Turbo,nan,2.0,9706.84,0.03,18831.2696,2024-10-12,Online,Pune,2329.641599999999
3403,Kids,Training,Flex Trainer,M,2.0,6039.8633948635625,0.0,12079.726789727123,2024-10-30,Retail,Pune,1811.9590184590688
3404,Kids,Basketball,Zoom Freak,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2025-05-04,Online,Pune,1811.9590184590688
3405,Women,Lifestyle,Dunk Low,M,0.0,9804.641399999999,1.04,0.0,2025-01-04,Online,Kolkata,0.0
3406,Women,Basketball,Zoom Freak,10,2.0,6039.8633948635625,1.06,-724.7836073836281,2024-08-19,Online,Bangalore,-10992.551378651684
3407,Women,Lifestyle,Air Force 1,11,0.0,5704.39,1.11,0.0,2025-01-18,Retail,Delhi,0.0
3408,Men,Basketball,Air Jordan,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2025-02-28,Retail,Delhi,1811.9590184590688
3409,Kids,Running,Air Zoom,M,1.0,6312.01,0.3,4418.41,2024-08-09,Retail,Delhi,-946.7985
3410,Kids,Running,Free RN,nan,0.0,6039.8633948635625,0.0,0.0,2025-01-01,Retail,Hyderbad,0.0
3411,Kids,Soccer,Mercurial Superfly,9,0.0,6039.8633948635625,0.0,0.0,2024-10-12,Retail,Pune,0.0
3412,Men,Training,Flex Trainer,XL,2.0,6983.68,0.0,13967.36,2024-10-12,Online,Hyderbad,2095.104000000001
3413,Kids,Soccer,Phantom GT,XL,2.0,6039.8633948635625,0.0,12079.726789727123,2023-07-31,Online,Hyderbad,1811.9590184590688
3414,Men,Lifestyle,Dunk Low,7,4.0,9804.641399999999,0.0,29462.946199999966,2025-01-21,Online,Mumbai,5997.732000000004
3415,Kids,Basketball,Air Jordan,L,-1.0,6165.08,0.0,0.0,2024-03-06,Online,Hyderabad,5240.318
3416,Men,Soccer,Phantom GT,XL,2.0,8954.59,0.33,11999.1506,2025-04-06,Retail,Hyd,-3223.652400000001
